host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7,prop.gp.8,prop.gp.9,prop.gp.10,prop.gp.11,prop.gp.12,prop.gp.13,prop.gp.14
15,10300_to_10399,10349.5,2,2,2,2,0.0018490000000000002,0,0.0036980000000000003,0.0036980000000000003,0.0036980000000000003,NA,0.0018490000000000002,0,0.0036980000000000003,0.0036980000000000003,0.0036980000000000003,NA,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0
16,10300_to_10399,10349.5,6,6,6,6,0.006140666666666666,0,0.014647999999999994,0.022059999999999996,0.012279866666666665,NA,0.006140666666666666,0,0.014647999999999994,0.022059999999999996,0.012279866666666665,NA,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0
18,10300_to_10399,10349.5,6,6,5,6,0.004329166666666666,0.0018419999999999999,0.011151999999999999,0.018555,0.008651933333333334,0.0036839999999999998,0.004329166666666666,0.0018419999999999999,0.011151999999999999,0.018555,0.008651933333333334,0.0036839999999999998,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0
2,10300_to_10399,10349.5,20,20,6,16,0.00996525,0.0028883333333333335,0.011173,0.033347,0.01399431052631579,0.0057721111111111115,0.00996525,0.0028883333333333335,0.011173,0.033347,0.01399431052631579,0.0057721111111111115,0.45,0.35,0.05,0.05,0.05,0.05,0,0,0,0,0,0,0,0
20,10300_to_10399,10349.5,7,7,5,7,0.005322857142857143,0.013033999999999999,0.014887999999999998,0.026067999999999997,0.010643619047619048,0.026067999999999997,0.005322857142857143,0.013033999999999999,0.014887999999999998,0.026067999999999997,0.010643619047619048,0.026067999999999997,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0
21,10300_to_10399,10349.5,17,17,8,13,0.01861747058823529,0.0029595,0.021990000000000003,0.058832999999999996,0.01986355882352941,0.005913044444444444,0.01861747058823529,0.0029595,0.021990000000000003,0.058832999999999996,0.01986355882352941,0.005913044444444444,0.5882352941176471,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0
22,10300_to_10399,10349.5,17,17,5,12,0.019489294117647056,0.003987833333333333,0.022079999999999995,0.040513,0.01402385294117647,0.0077490909090909095,0.019489294117647056,0.003987833333333333,0.022079999999999995,0.040513,0.01402385294117647,0.0077490909090909095,0.7058823529411765,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0
27,10300_to_10399,10349.5,26,26,5,12,0.02783673076923078,0.006904181818181821,0.03219400000000001,0.08096900000000001,0.016681393846153848,0.012314935064935065,0.02783673076923078,0.006904181818181821,0.03219400000000001,0.08096900000000001,0.016681393846153848,0.012314935064935065,0.8461538461538461,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0,0,0,0,0,0,0,0,0
28,10300_to_10399,10349.5,13,13,6,13,0.004862846153846153,0.0024658333333333333,0.015012,0.026191,0.009723897435897437,0.004929800000000001,0.004862846153846153,0.0024658333333333333,0.015012,0.026191,0.009723897435897437,0.004929800000000001,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0,0
34,10300_to_10399,10349.5,11,11,7,8,0.0026802727272727273,0.003677666666666667,0.007361,0.014724000000000001,0.004957963636363637,0.007354666666666667,0.0026802727272727273,0.003677666666666667,0.007361,0.014724000000000001,0.004957963636363637,0.007354666666666667,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0,0
35,10300_to_10399,10349.5,9,9,6,9,0.005769666666666667,0.0037070000000000002,0.014863,0.026017,0.011537388888888889,0.0074140000000000005,0.005769666666666667,0.0037070000000000002,0.014863,0.026017,0.011537388888888889,0.0074140000000000005,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0,0
4,10300_to_10399,10349.5,17,17,7,13,0.013716705882352945,0.005559333333333333,0.022303999999999997,0.05947,0.015495808823529413,0.009646,0.013716705882352945,0.005559333333333333,0.022303999999999997,0.05947,0.015495808823529413,0.009646,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0
7,10300_to_10399,10349.5,8,8,6,8,0.00230925,0.0036899999999999997,0.007355,0.011062,0.0046154285714285715,0.007379999999999999,0.00230925,0.0036899999999999997,0.007355,0.011062,0.0046154285714285715,0.007379999999999999,0.25,0.25,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0,0
8,10300_to_10399,10349.5,5,5,5,5,0.0036884,0,0.011050999999999997,0.014741999999999998,0.007374399999999999,NA,0.0036884,0,0.011050999999999997,0.014741999999999998,0.007374399999999999,NA,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0
9,10300_to_10399,10349.5,7,7,7,7,0.003173428571428571,0,0.011042999999999996,0.018475,0.006345523809523809,NA,0.003173428571428571,0,0.011042999999999996,0.018475,0.006345523809523809,NA,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0
1,10400_to_10499,10449.5,7,7,4,7,0.004943857142857141,0.004973,0.019869,0.029672999999999998,0.009882380952380952,0.009942666666666667,0.004943857142857141,0.004973,0.019869,0.029672999999999998,0.009882380952380952,0.009942666666666667,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0
10,10400_to_10499,10449.5,14,14,5,8,0.008362928571428572,0.0027312857142857143,0.020026,0.039288,0.012130032967032965,0.005005428571428571,0.008362928571428572,0.0027312857142857143,0.020026,0.039288,0.012130032967032965,0.005005428571428571,0.5,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,0,0,0,0,0,0,0,0
12,10400_to_10499,10449.5,7,7,1,7,0.011212,0.011212,0.019842,0.034517000000000006,0.017750666666666668,0.017750666666666668,0.011212,0.011212,0.019842,0.034517000000000006,0.017750666666666668,0.017750666666666668,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10400_to_10499,10449.5,10,10,3,6,0.016983299999999993,0.008402,0.014634999999999997,0.048454999999999984,0.02661206666666666,0.012018666666666665,0.016983299999999993,0.008402,0.014634999999999997,0.048454999999999984,0.02661206666666666,0.012018666666666665,0.4,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0
15,10400_to_10499,10449.5,2,2,2,2,7.500000000000001e-6,0,1.5000000000000002e-5,1.5000000000000002e-5,1.5000000000000002e-5,NA,7.500000000000001e-6,0,1.5000000000000002e-5,1.5000000000000002e-5,1.5000000000000002e-5,NA,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0
16,10400_to_10499,10449.5,6,6,5,6,0.004909333333333332,0.0073809999999999995,0.009888,0.01970999999999999,0.009816533333333332,0.014761999999999999,0.004909333333333332,0.0073809999999999995,0.009888,0.01970999999999999,0.009816533333333332,0.014761999999999999,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0
18,10400_to_10499,10449.5,6,6,4,4,0.01653,0.003282666666666667,0.019899000000000003,0.04461999999999999,0.02710893333333333,0.0065646666666666674,0.01653,0.003282666666666667,0.019899000000000003,0.04461999999999999,0.02710893333333333,0.0065646666666666674,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0
2,10400_to_10499,10449.5,20,20,6,13,0.03790965000000001,0.005961555555555557,0.053713000000000004,0.10302800000000002,0.04480792105263159,0.0075947777777777776,0.03790965000000001,0.005961555555555557,0.053713000000000004,0.10302800000000002,0.04480792105263159,0.0075947777777777776,0.45,0.35,0.05,0.05,0.05,0.05,0,0,0,0,0,0,0,0
20,10400_to_10499,10449.5,7,7,6,7,0.007738571428571428,0.007324999999999998,0.014964999999999997,0.029731999999999995,0.015471809523809521,0.014649999999999996,0.007738571428571428,0.007324999999999998,0.014964999999999997,0.029731999999999995,0.015471809523809521,0.014649999999999996,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0
21,10400_to_10499,10449.5,17,17,7,13,0.060319529411764716,0.004412818181818181,0.08338400000000001,0.12842200000000004,0.05297939705882354,0.008469163636363635,0.060319529411764716,0.004412818181818181,0.08338400000000001,0.12842200000000004,0.05297939705882354,0.008469163636363635,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0
22,10400_to_10499,10449.5,17,17,5,11,0.07211111764705884,0.003968727272727273,0.08342500000000003,0.11750800000000004,0.03815797058823531,0.006871163636363637,0.07211111764705884,0.003968727272727273,0.08342500000000003,0.11750800000000004,0.03815797058823531,0.006871163636363637,0.6470588235294118,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0
27,10400_to_10499,10449.5,26,26,3,4,0.02512107692307692,0.004957428571428572,0.036627,0.090614,0.02723707076923077,0.0099090329670329675,0.02512107692307692,0.004957428571428572,0.036627,0.090614,0.02723707076923077,0.0099090329670329675,0.5384615384615384,0.38461538461538464,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0
28,10400_to_10499,10449.5,13,13,7,10,0.004155230769230769,0.004091833333333333,0.01473,0.02464,0.008302230769230768,0.008182199999999999,0.004155230769230769,0.004091833333333333,0.01473,0.02464,0.008302230769230768,0.008182199999999999,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0
34,10400_to_10499,10449.5,11,11,7,7,0.01072090909090909,0.0032493333333333332,0.020017000000000004,0.04950500000000001,0.019308763636363635,0.006498,0.01072090909090909,0.0032493333333333332,0.020017000000000004,0.04950500000000001,0.019308763636363635,0.006498,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0,0
35,10400_to_10499,10449.5,9,9,8,9,0.0021720000000000003,0.0024410000000000005,0.0048790000000000005,0.009760000000000001,0.004341444444444445,0.004882000000000001,0.0021720000000000003,0.0024410000000000005,0.0048790000000000005,0.009760000000000001,0.004341444444444445,0.004882000000000001,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0
4,10400_to_10499,10449.5,17,17,3,10,0.05296170588235296,0.007879733333333333,0.06356200000000001,0.0935,0.029286191176470588,0.014541619047619046,0.05296170588235296,0.007879733333333333,0.06356200000000001,0.0935,0.029286191176470588,0.014541619047619046,0.8823529411764706,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0
7,10400_to_10499,10449.5,8,8,6,8,0.006133749999999998,0.004863999999999999,0.024607999999999998,0.034426,0.012263357142857142,0.009727999999999999,0.006133749999999998,0.004863999999999999,0.024607999999999998,0.034426,0.012263357142857142,0.009727999999999999,0.25,0.25,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0,0
8,10400_to_10499,10449.5,5,5,4,5,0.0019442,1.5e-6,0.004862,0.009705,0.0038856,3e-6,0.0019442,1.5e-6,0.004862,0.009705,0.0038856,3e-6,0.4,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0
9,10400_to_10499,10449.5,7,7,6,7,0.01268057142857143,0.007323,0.020226000000000004,0.04009800000000001,0.02397028571428572,0.014646,0.01268057142857143,0.007323,0.020226000000000004,0.04009800000000001,0.02397028571428572,0.014646,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0
1,10500_to_10599,10549.5,7,7,7,7,0.003343999999999999,0,0.009387999999999995,0.01871799999999999,0.006684857142857141,NA,0.003343999999999999,0,0.009387999999999995,0.01871799999999999,0.006684857142857141,NA,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0
10,10500_to_10599,10549.5,14,14,6,8,0.010303357142857142,0.004575,0.014559,0.037604,0.01602335164835165,0.00914847619047619,0.010303357142857142,0.004575,0.014559,0.037604,0.01602335164835165,0.00914847619047619,0.5,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,0,0,0,0,0,0,0
12,10500_to_10599,10549.5,7,7,3,7,0.014766428571428571,0.006562799999999999,0.018748,0.037548,0.01963095238095238,0.0131236,0.014766428571428571,0.006562799999999999,0.018748,0.037548,0.01963095238095238,0.0131236,0.7142857142857143,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0
13,10500_to_10599,10549.5,10,10,4,7,0.009364499999999998,0.004685750000000001,0.01858699999999999,0.03736599999999998,0.016033,0.0093705,0.009364499999999998,0.004685750000000001,0.01858699999999999,0.03736599999999998,0.016033,0.0093705,0.4,0.3,0.2,0.1,0,0,0,0,0,0,0,0,0,0
15,10500_to_10599,10549.5,2,2,2,2,0.0023270000000000005,0,0.004654000000000001,0.004654000000000001,0.004654000000000001,NA,0.0023270000000000005,0,0.004654000000000001,0.004654000000000001,0.004654000000000001,NA,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0
16,10500_to_10599,10549.5,6,6,3,5,0.003126333333333333,2e-6,0.014075999999999998,0.018699999999999998,0.006248666666666666,4e-6,0.003126333333333333,2e-6,0.014075999999999998,0.018699999999999998,0.006248666666666666,4e-6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0
18,10500_to_10599,10549.5,6,6,3,3,0.02207166666666667,0.003127,0.028482,0.05685000000000001,0.0353168,0.006253333333333334,0.02207166666666667,0.003127,0.028482,0.05685000000000001,0.0353168,0.006253333333333334,0.5,0.3333333333333333,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0
2,10500_to_10599,10549.5,20,20,9,10,0.03815330000000001,0.012030111111111111,0.05140900000000001,0.11239700000000001,0.05051769473684211,0.012276166666666666,0.03815330000000001,0.012030111111111111,0.05140900000000001,0.11239700000000001,0.05051769473684211,0.012276166666666666,0.45,0.15,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0
20,10500_to_10599,10549.5,7,7,7,7,0.00871,0,0.018759000000000005,0.032855,0.01741590476190476,NA,0.00871,0,0.018759000000000005,0.032855,0.01741590476190476,NA,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0
21,10500_to_10599,10549.5,17,17,6,13,0.037463058823529426,0.007214181818181819,0.037702,0.11745500000000002,0.039109897058823534,0.006820763636363637,0.037463058823529426,0.007214181818181819,0.037702,0.11745500000000002,0.039109897058823534,0.006820763636363637,0.6470588235294118,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0
22,10500_to_10599,10549.5,17,17,4,13,0.04537770588235296,0.0038619166666666667,0.060740000000000016,0.09363500000000001,0.028883176470588242,0.007439075757575757,0.04537770588235296,0.0038619166666666667,0.060740000000000016,0.09363500000000001,0.028883176470588242,0.007439075757575757,0.7058823529411765,0.17647058823529413,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0,0
27,10500_to_10599,10549.5,26,26,3,4,0.02536900000000001,0.017528571428571425,0.045359,0.10667500000000002,0.032205895384615386,0.010823428571428572,0.02536900000000001,0.017528571428571425,0.045359,0.10667500000000002,0.032205895384615386,0.010823428571428572,0.5384615384615384,0.38461538461538464,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0
28,10500_to_10599,10549.5,13,13,3,13,0.005745307692307693,0.0033975454545454543,0.018749000000000002,0.037302,0.011484692307692309,0.0067883272727272724,0.005745307692307693,0.0033975454545454543,0.018749000000000002,0.037302,0.011484692307692309,0.0067883272727272724,0.8461538461538461,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0
34,10500_to_10599,10549.5,11,11,6,9,0.019675454545454545,0.00116325,0.024103,0.05215999999999999,0.028669418181818177,0.002325166666666667,0.019675454545454545,0.00116325,0.024103,0.05215999999999999,0.028669418181818177,0.002325166666666667,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0,0,0
35,10500_to_10599,10549.5,9,9,7,8,0.003117333333333333,1e-6,0.014079999999999999,0.018720999999999998,0.0062278333333333335,2e-6,0.003117333333333333,1e-6,0.014079999999999999,0.018720999999999998,0.0062278333333333335,2e-6,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0
4,10500_to_10599,10549.5,17,17,3,14,0.017865941176470584,0.0044153333333333345,0.014365,0.04244799999999999,0.01396705882352941,0.008560323809523809,0.017865941176470584,0.0044153333333333345,0.014365,0.04244799999999999,0.01396705882352941,0.008560323809523809,0.8823529411764706,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0
7,10500_to_10599,10549.5,8,8,6,8,0.005261624999999999,0.002318,0.009441,0.018832999999999996,0.010520035714285713,0.004636,0.005261624999999999,0.002318,0.009441,0.018832999999999996,0.010520035714285713,0.004636,0.25,0.25,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0,0
8,10500_to_10599,10549.5,5,5,5,5,9.418000000000001e-4,0,0.004679,0.004692,0.0018812,NA,9.418000000000001e-4,0,0.004679,0.004692,0.0018812,NA,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0
9,10500_to_10599,10549.5,7,7,6,7,0.016627571428571433,0.014043,0.03225300000000001,0.05576300000000002,0.032370380952380956,0.028086,0.016627571428571433,0.014043,0.03225300000000001,0.05576300000000002,0.032370380952380956,0.028086,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0
1,10600_to_10699,10649.5,7,7,5,6,0.0032704285714285713,0.0045515,0.009129,0.018244,0.006519238095238095,0.009103,0.0032704285714285713,0.0045515,0.009129,0.018244,0.006519238095238095,0.009103,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0
10,10600_to_10699,10649.5,14,14,4,12,0.013328357142857142,0.007242799999999999,0.028256,0.046513,0.019878692307692306,0.012481244444444444,0.013328357142857142,0.007242799999999999,0.028256,0.046513,0.019878692307692306,0.012481244444444444,0.7142857142857143,0.14285714285714285,0.07142857142857142,0.07142857142857142,0,0,0,0,0,0,0,0,0,0
12,10600_to_10699,10649.5,7,7,2,5,0.01362228571428571,0.0054458,0.018176999999999995,0.03630799999999999,0.01772723809523809,0.010889999999999999,0.01362228571428571,0.0054458,0.018176999999999995,0.03630799999999999,0.01772723809523809,0.010889999999999999,0.7142857142857143,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0
